Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
PRT,porto,31:30.0,1101.9,86,165.5,259,102,01:30.0,22.07178606112244,18.475525345055857,3.5962607160665847
PRT,porto,46:30.0,1239.2,79,173.7,325,98,46:30.0,21.05045524506393,18.45781368079009,2.592641564273837
PRT,porto,46:30.0,468.3,49,81.1,154,62,46:30.0,17.49329485255502,16.639465066002536,0.8538297865524846
PRT,porto,46:30.0,259.1,38,47.2,94,50,46:30.0,16.142200172060527,15.510035412518468,0.63216476
PRT,porto,46:30.0,164.5,28,26.9,55,41,46:30.0,15.109199839514812,14.878290513727253,0.2309093257875609
PRT,porto,01:30.0,82.7,27,15.4,30,34,01:30.0,15.16154867802446,14.562396182339834,0.5991524956846259
PRT,porto,31:30.0,97.1,27,15.4,37,34,16:30.0,14.944445969465042,14.526200576983856,0.4182453924811842
PRT,porto,01:30.0,69.5,24,16.1,27,33,01:30.0,14.45125912949738,14.50960882937679,-0.0583497
PRT,porto,01:30.0,144.8,26,19.5,45,47,01:30.0,14.539694744017527,14.551582607599286,-0.011887864
PRT,porto,01:30.0,314.9,43,57.6,96,68,01:30.0,16.607414028600164,15.538035326663335,1.069378701936829
PRT,porto,31:30.0,404.5,45,75,134,68,46:30.0,16.86546764648521,15.490862643801242,1.3746050026839691
PRT,porto,46:30.0,125.3,20,40.5,38,27,46:30.0,13.04264376339948,12.63542511811034,0.407218645
PRT,porto,01:30.0,4.2,0,0.3,1,0,01:30.0,10.735776694698618,10.837633380804837,-0.101856686
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.059384628244716,11.180669435556966,-0.121284807
PRT,porto,01:30.0,1,0,0.1,1,0,01:30.0,11.165619266740109,11.352937346214237,-0.187318079
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.117317126575175,12.35443090500084,-0.237113778
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.102901703927454,12.306852065825238,-0.203950362
PRT,porto,01:30.0,3.1,0,0.2,1,0,01:30.0,11.893114724038725,11.961594773451695,-0.068480049
PRT,porto,01:30.0,10.6,0,0.8,3,0,01:30.0,12.228756656635634,12.22666794806474,0.002088709
PRT,porto,01:30.0,7.4,4,0.4,3,1,01:30.0,12.725830109922882,12.609828367166235,0.1160017427566444
PRT,porto,31:30.0,96.3,9,9.7,27,6,01:30.0,13.196463316095524,12.630852503745402,0.5656108123501227
PRT,porto,01:30.0,14.6,10,1,5,11,01:30.0,13.97555693,14.237205488629538,-0.261648556
PRT,porto,01:30.0,97.3,38,25.2,39,32,01:30.0,16.61049268887196,15.459041180882243,1.151451507989716
PRT,porto,01:30.0,650.6,80,115.4,185,75,01:30.0,21.288793501311545,18.285057234606228,3.0037362667053173
PRT,porto,31:30.0,1348.9,89,193.5,326,89,31:30.0,22.28919057590769,18.96517768318249,3.3240128927251966
PRT,porto,46:30.1,1261.4,80,175.8,339,82,46:30.0,21.16226378885785,18.24229289117394,2.919970897683907
PRT,porto,46:30.0,345.4,44,59.7,115,48,46:30.0,16.92589909288249,16.102550765642675,0.8233483272398132
PRT,porto,46:30.0,211.4,36,35.1,69,36,31:30.0,16.119683712264663,15.41245119863307,0.7072325136315936
PRT,porto,46:30.0,154.2,31,33.8,57,34,46:30.0,15.76080484838606,15.090906654037212,0.6698981943488462
PRT,porto,01:30.0,83,23,13.8,28,24,46:30.0,14.705607035215824,14.274325811483342,0.4312812237324817
PRT,porto,01:30.0,104.2,25,18.1,31,24,01:30.0,14.75473076,14.505030304552974,0.249700451
PRT,porto,01:30.0,112.1,25,15.1,33,24,46:30.0,14.624317997828816,14.636002319275718,-0.011684321
PRT,porto,01:30.0,131.4,32,24.6,39,28,01:30.0,15.340934519005769,15.337984438838184,0.00295008
PRT,porto,01:30.0,369.7,50,66.5,121,52,01:30.0,17.15997308098538,16.533844504491192,0.6261285764941888
PRT,porto,46:30.0,375.3,51,71,116,54,46:30.0,17.367813203581377,16.782879612116105,0.5849335914652727
PRT,porto,46:30.0,142.6,22,45,43,24,46:30.0,13.205019511674314,13.04305643179044,0.1619630798838738
PRT,porto,01:30.0,2.2,0,1,2,0,01:30.0,10.215340839816133,10.31376854274866,-0.098427703
PRT,porto,01:30.0,2,0,0.3,1,0,01:30.0,10.255994243767448,10.504347219889818,-0.248352976
PRT,porto,01:30.0,2.1,0,1.9,2,0,01:30.0,11.413452729446009,11.485946190905237,-0.072493461
PRT,porto,01:30.0,1.3,0,0.9,1,0,01:30.0,12.14952237,12.218253727092938,-0.068731353
PRT,porto,01:30.0,6.7,0,2.2,2,0,01:30.0,11.811470874697749,11.98101398243227,-0.169543108
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.955173373634125,12.027777432495323,-0.072604059
PRT,porto,01:30.0,3.8,0,0.1,1,0,01:30.0,12.134626482134772,12.222600239340531,-0.087973757
PRT,porto,01:30.0,8.2,3,2.3,4,2,01:30.0,12.721178682388803,12.696876352150204,0.02430233
PRT,porto,16:30.0,22.1,3,5.3,8,4,01:30.0,12.98607758071024,13.160894101130026,-0.17481652
PRT,porto,01:30.0,12,7,0.6,4,23,01:30.0,13.285269154541895,13.736808501928763,-0.451539347
PRT,porto,01:30.0,39.9,26,9.9,16,56,01:30.0,15.161754731864548,15.250519406274703,-0.088764674
PRT,porto,01:30.0,429.6,64,85.1,122,94,01:30.0,19.424343252762043,18.184943431342177,1.239399821419866
PRT,porto,01:30.0,1074.3,79,161.4,276,104,31:30.0,21.325818278091017,18.92715316695292,2.3986651111381008
PRT,porto,46:30.0,1060.7,73,151,274,87,46:30.0,20.61787616155283,18.356839137497232,2.2610370240555966
PRT,porto,46:30.0,328.6,43,55.1,111,44,46:30.0,16.802796063415972,16.062709533282558,0.7400865301334143
PRT,porto,31:30.0,157.4,34,33.7,58,30,46:30.0,16.05590985702462,15.379668018437387,0.6762418385872326
PRT,porto,01:30.0,132.8,32,25.3,52,30,46:30.0,15.791272594993742,15.127203618533612,0.6640689764601309
PRT,porto,46:30.0,140.6,31,25.1,47,26,46:30.0,15.665416079312315,14.991478261523882,0.673937818
PRT,porto,01:30.0,73.4,22,12.1,28,19,46:30.0,14.556463578070655,14.256125811587744,0.3003377664829116
PRT,porto,01:30.0,60.5,24,13.7,23,21,01:30.0,14.66196884,14.389846924429325,0.272121911
PRT,porto,16:30.0,104.8,26,13,31,23,01:30.0,14.772177833311323,14.540970883208244,0.2312069501030809
PRT,porto,01:30.0,102,25,16.9,32,23,01:30.0,14.636932995632248,14.542182149727813,0.094750846
PRT,porto,01:30.0,105.1,35,27.3,39,32,01:30.0,15.553200784031574,15.231640565495336,0.3215602185362378
PRT,porto,01:30.0,455.9,55,82.9,129,61,01:30.0,17.953234987112396,16.701420295092547,1.251814692019849
PRT,porto,46:30.0,504.2,55,92,140,61,46:30.0,18.06351229,16.89744565035336,1.1660666397629385
PRT,porto,46:30.0,184.3,23,48.8,53,30,46:30.0,13.265274286244926,12.93878162228516,0.3264926639597654
PRT,porto,01:30.0,0.5,0,1.5,1,0,01:30.0,10.593100963736608,10.730090124797565,-0.136989161
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.436161553517088,10.626265672712687,-0.190104119
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.615439574483991,11.570810121187536,0.044629453
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.532369752577765,12.585957524973184,-0.053587772
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.397505818980148,12.421618729437082,-0.02411291
PRT,porto,01:30.0,0.6,0,1.3,1,0,01:30.0,11.86415496297233,11.929925054647164,-0.065770092
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.97472371953031,12.091394682014933,-0.116670962
PRT,porto,01:30.0,1.1,0,0,1,6,01:30.0,12.340897970472636,12.502665210580435,-0.16176724
PRT,porto,01:30.0,7.3,2,1.6,3,9,01:30.0,12.758580048829122,13.032541872182122,-0.273961823
PRT,porto,01:30.0,7.1,6,0.4,3,16,01:30.0,13.38973217411812,13.74563793152296,-0.355905757
PRT,porto,01:30.0,38,25,8.4,18,30,01:30.0,15.028689904263883,14.789117266207798,0.2395726380560852
PRT,porto,01:30.0,639.7,72,106.4,176,63,01:30.0,20.43598011952351,17.798917122433146,2.6370629970903643
PRT,porto,31:30.0,1315.3,89,177.2,334,76,31:30.0,22.32843165351387,18.5868612,3.741570456263268
PRT,porto,46:30.0,1115.6,75,161.4,306,70,46:30.0,20.63557244942189,17.788374540328327,2.847197909093559
PRT,porto,46:30.0,345,40,47.7,113,37,46:30.0,16.506985548141046,15.827278805242251,0.6797067428987944
PRT,porto,31:30.0,167,33,25.4,49,30,16:30.0,15.678978104226886,15.092992845709492,0.5859852585173932
PRT,porto,46:30.0,138.9,28,26.2,55,28,46:30.0,15.286370222031316,14.78264498912406,0.5037252329072555
PRT,porto,01:30.0,53.4,20,7.4,20,18,01:30.0,14.364703655298738,14.25098644351717,0.1137172117815676
PRT,porto,01:30.0,105.2,24,16.2,36,22,01:30.0,14.490177418584324,14.212070565714976,0.2781068528693478
PRT,porto,01:30.0,122.4,28,21.8,43,24,01:30.0,15.091596228400128,14.699944751432405,0.3916514769677235
PRT,porto,01:30.0,112.8,36,29.3,38,40,01:30.0,15.779507746697345,15.35673934655052,0.4227684001468237
PRT,porto,01:30.0,539.2,61,85.3,153,66,01:30.0,18.543916887173168,16.832558908099553,1.7113579790736146
PRT,porto,46:30.0,597.1,60,92.5,154,68,46:30.0,18.57173373930189,17.02776138835673,1.5439723509451682
PRT,porto,46:30.0,172.9,27,53.2,52,32,46:30.0,13.69526156094604,13.074733386369283,0.6205281745767568
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.242010998025314,10.446563414048754,-0.204552416
PRT,porto,01:30.0,5.8,0,2.3,3,0,01:30.0,10.407149033172502,10.549011883637856,-0.14186285
PRT,porto,01:30.0,0.7,0,1.8,1,0,01:30.0,11.75126089749919,11.844184683265595,-0.092923786
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.511533942762997,12.37341509477992,0.1381188479830761
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.31799494353661,12.432751203323075,-0.11475626
PRT,porto,01:30.0,3.8,0,0.2,2,0,01:30.0,12.02656992589737,12.06307833,-0.036508403
PRT,porto,01:30.0,3.7,0,0.2,2,3,01:30.0,11.975802429373507,11.988617893319674,-0.012815464
PRT,porto,01:30.0,0.4,0,0.9,1,10,31:30.0,12.270343895506324,12.305972206710075,-0.035628311
PRT,porto,01:30.0,0,2,0,0,2,01:30.0,12.707403792806756,12.913024199035286,-0.205620406
PRT,porto,01:30.0,5.1,6,0.4,1,7,01:30.0,13.275103387839088,13.388380615614508,-0.113277228
PRT,porto,01:30.0,37,23,8.6,14,38,01:30.0,14.755887696978608,14.20744725480208,0.5484404421765277
PRT,porto,01:30.0,733.2,78,106,174,77,01:30.0,21.261189527000663,17.16527939253477,4.095910134465893
PRT,porto,31:30.0,1545.2,97,198.3,360,83,46:30.0,23.537522184474188,18.07749824034556,5.460023944128629
PRT,porto,46:30.0,1360.5,84,175,317,70,46:30.0,21.72217015654933,17.35759561704728,4.364574539502048
PRT,porto,46:30.0,305.2,42,54.5,97,36,46:30.0,16.688812786135315,15.426769003458666,1.262043782676649
PRT,porto,46:30.0,158,34,31.3,59,28,31:30.0,15.91608148831444,14.944725588297164,0.9713559000172758
PRT,porto,46:30.0,104.7,28,22.8,40,25,46:30.0,15.238084302128144,14.641817292799734,0.596267009
PRT,porto,46:30.0,45.5,19,10,22,17,01:30.0,14.214361992632464,14.095234763889373,0.1191272287430944
PRT,porto,01:30.0,80.4,24,13.8,23,20,01:30.0,14.472597031894631,13.793639797984593,0.6789572339100385
PRT,porto,01:30.0,120.8,31,25.4,43,21,01:30.0,15.307419940693864,14.034915498883096,1.272504441810769
PRT,porto,01:30.0,129.1,35,27.9,38,24,01:30.0,15.60434741473366,14.593618100432494,1.0107293143011675
PRT,porto,01:30.0,358.1,53,62.2,109,52,01:30.0,17.641044376624347,16.03869801318161,1.602346363442738
PRT,porto,46:30.0,403.8,53,74.2,129,53,46:30.0,17.799369510243924,16.366456829873556,1.432912680370368
PRT,porto,46:30.0,139.3,24,46.6,41,23,46:30.0,13.128841125494034,12.702081912254698,0.4267592132393361
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,9.936600417626847,10.118260975797275,-0.181660558
PRT,porto,01:30.0,2.7,0,0.1,1,0,01:30.0,9.606009745373871,9.912968723187657,-0.306958978
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.77825056,11.772784876890958,0.005465681
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.339415227674692,12.453236514988092,-0.113821287
PRT,porto,01:30.0,4.2,0,0.2,1,0,01:30.0,11.90282199441738,12.249654037246778,-0.346832043
PRT,porto,01:30.0,2.5,0,2.1,3,0,01:30.0,11.966993098264876,12.211506555829668,-0.244513458
PRT,porto,01:30.0,2.6,0,0.3,1,0,01:30.0,11.666840824627112,11.964665236383192,-0.297824412
PRT,porto,01:30.0,1.5,0,0,1,0,01:30.0,11.678340532850244,12.02814854698273,-0.349808014
PRT,porto,01:30.0,3.1,0,0.2,2,1,01:30.0,12.219204964302833,12.582871973414385,-0.363667009
PRT,porto,01:30.0,3.2,4,0.4,1,4,01:30.0,12.429694745146634,12.732998856841448,-0.303304112
PRT,porto,01:30.0,27.4,15,8.7,12,11,01:30.0,13.475568616305992,13.013185818670252,0.4623827976357404
PRT,porto,01:30.0,73.2,28,21.4,25,20,01:30.0,14.735952312427187,13.19201555945681,1.543936752970378
PRT,porto,01:30.0,186.2,33,32,55,27,01:30.0,15.114927371267102,13.29253907728404,1.822388293983062
PRT,porto,46:30.0,184.7,31,31.8,56,28,46:30.0,14.8192749,13.276389671893927,1.5428852324661726
PRT,porto,31:30.0,163.6,28,32,48,22,31:30.0,14.447370662108913,13.417407315211168,1.0299633468977447
PRT,porto,46:30.0,126.5,22,25,39,18,46:30.0,13.805475971397447,13.07486135,0.7306146200367465
PRT,porto,46:30.0,25.8,9,4,11,11,46:30.0,12.779632896317858,12.79894257444781,-0.019309678
PRT,porto,01:30.0,43.5,17,13.9,19,14,01:30.0,13.483618487440264,12.767632335534042,0.7159861519062218
PRT,porto,16:30.0,64.1,18,12.2,22,14,46:30.0,13.55908204038602,12.867950320285429,0.6911317201005929
PRT,porto,01:30.0,79.6,17,16.2,28,14,46:30.0,13.396641342935215,12.770855860770869,0.625785482
PRT,porto,46:30.0,72.9,16,8.6,20,11,46:30.0,13.203577482030614,12.696726637009997,0.5068508450206188
PRT,porto,01:30.0,82.8,11,8.5,23,11,46:30.0,12.53534134325306,12.19637731019425,0.3389640330588079
PRT,porto,46:30.0,44.8,8,5.9,13,5,46:30.0,12.274371313075854,12.041789903295523,0.2325814097803284
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.550164779865275,10.798569839039583,-0.248405059
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.445962025232893,10.629536799133302,-0.183574774
PRT,porto,01:30.0,6.2,0,0.3,1,0,01:30.0,11.129452100351752,11.204813354350764,-0.075361254
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.619234951098605,11.71408105857826,-0.094846107
PRT,porto,01:30.0,5.1,0,0.2,1,0,01:30.0,11.967397818332008,12.07536489941118,-0.107967081
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.040918766107705,12.198243211681511,-0.157324446
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.218685158810294,12.357538619758463,-0.138853461
PRT,porto,01:30.0,3.6,0,0.3,2,0,01:30.0,12.085942081663264,12.178271979810242,-0.092329898
PRT,porto,01:30.0,15.7,4,1.8,7,2,01:30.0,12.55943993,12.071782749745816,0.4876571824746829
PRT,porto,31:30.0,63,10,4.7,16,8,01:30.0,13.438163471203556,12.36454518935519,1.0736182818483648
PRT,porto,31:30.0,41.2,11,4.6,13,10,31:30.0,13.271836641959512,12.78507062163082,0.48676602
PRT,porto,01:30.0,52.3,14,4.2,18,9,01:30.0,14.602421765920225,13.998157664416372,0.6042641015038512
PRT,porto,01:30.0,138.8,21,9.7,41,19,01:30.0,15.182800597362592,14.140344492446877,1.0424561049157166
PRT,porto,01:30.0,142.3,30,25.4,45,28,01:30.0,15.34236087154429,13.93268918346956,1.4096716880747309
PRT,porto,01:30.0,195.4,35,28.3,66,37,01:30.0,15.582734162064517,13.90877400202666,1.6739601600378542
PRT,porto,01:30.0,263.1,40,35.7,80,41,01:30.0,16.221372354748198,14.019016313036047,2.202356042
PRT,porto,46:30.0,258,41,40.2,78,40,46:30.0,16.427665664254853,14.170871467944677,2.2567941963101763
PRT,porto,31:30.0,260.9,35,33.9,73,31,31:30.0,15.840002387901144,14.428608495353847,1.4113938925472969
PRT,porto,46:30.0,251.2,31,38.3,79,26,46:30.0,15.300950212404931,14.115888157953684,1.1850620544512491
PRT,porto,01:30.0,56.2,19,10.4,19,17,01:30.0,14.02100876173674,13.486412817725498,0.5345959440112438
PRT,porto,01:30.0,188.5,33,33.5,67,28,01:30.0,15.594712909457533,13.958528811326785,1.6361840981307498
PRT,porto,01:30.0,210.2,35,37.8,62,32,01:30.0,15.587704502675017,13.96096445325785,1.626740049417167
PRT,porto,46:30.0,198.7,33,34.3,60,31,46:30.0,15.390700313961885,13.898675171500578,1.492025142461307
PRT,porto,46:30.0,134.5,24,26.8,47,21,46:30.0,14.112666194236894,13.13982606777232,0.9728401264645736
PRT,porto,31:30.0,68,20,16.9,26,21,46:30.0,13.628436330138904,12.890908793723534,0.7375275364153691
PRT,porto,46:30.0,25.4,9,5.2,9,7,46:30.0,12.221728550021496,12.03358731448066,0.1881412355408347
PRT,porto,46:30.0,4.3,1,0.3,3,0,01:30.0,11.071503758947612,11.106175600093088,-0.034671841
PRT,porto,01:30.0,1.6,0,0,1,0,01:30.0,11.452571581481488,11.000426224159693,0.452145357
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.216125422054631,11.162940840884666,0.053184581
PRT,porto,01:30.0,5.4,0,0.1,1,0,01:30.0,11.371756134024668,11.36750521679266,0.004250917
PRT,porto,01:30.0,9.5,0,2.3,4,0,01:30.0,12.210432155367148,12.086977268259709,0.1234548871074405
PRT,porto,01:30.0,0.6,0,1.4,1,0,01:30.0,12.211062874587714,12.189205699897611,0.021857175
PRT,porto,01:30.0,2.3,0,0.2,2,0,01:30.0,12.204607147277311,12.042228752679854,0.162378395
PRT,porto,01:30.0,16.1,4,1.8,5,1,01:30.0,12.655356742961697,12.00906895537637,0.6462877875853277
PRT,porto,01:30.0,6.8,7,0.8,4,7,01:30.0,12.819092835666195,12.544592282174571,0.2745005534916238
PRT,porto,01:30.0,11.3,8,0.6,4,10,31:30.0,13.329046516822345,13.25608486507602,0.072961652
PRT,porto,01:30.0,93.4,18,5.8,30,12,31:30.0,15.03109069878452,13.950812721331507,1.0802779774530116
PRT,porto,01:30.0,230.2,40,24.7,57,32,01:30.0,17.185801883127635,14.319871258224374,2.8659306249032603
PRT,porto,01:30.0,498.9,56,65.6,133,78,01:30.0,18.618271177086875,15.554320925115505,3.063950252
PRT,porto,01:30.0,933.5,88,138.1,246,118,01:30.0,22.14880874,17.566909467644628,4.581899267856173
PRT,porto,01:30.0,1741.1,102,221.6,415,122,31:30.0,23.68130885857408,18.43489614437352,5.246412714200556
PRT,porto,46:30.0,1739.3,98,218.2,399,107,46:30.0,23.23988035446389,18.274562621594846,4.965317732869046
PRT,porto,46:30.0,788.6,62,105.7,208,64,46:30.0,18.938379138939823,16.442258797312515,2.496120341627311
PRT,porto,01:30.0,417.6,51,67.8,139,64,46:30.0,17.77672424,15.84065532735174,1.936068909777159
PRT,porto,46:30.0,433.9,50,69.2,138,43,46:30.0,17.58301657192998,15.634936140320413,1.9480804316095688
PRT,porto,46:30.0,315,41,50,104,38,46:30.0,16.827517671322866,15.03575702678413,1.7917606445387353
PRT,porto,01:30.0,218.7,34,33.2,72,31,31:30.0,15.91359900209816,14.40211393394382,1.5114850681543397
PRT,porto,16:30.0,156.4,34,27.6,63,28,01:30.0,15.878643749977348,14.70179967769666,1.1768440722806872
PRT,porto,01:30.0,143.2,33,28.1,54,29,01:30.0,15.595656461441518,14.590841062649604,1.004815398791914
PRT,porto,01:30.0,298.9,47,48.5,88,34,01:30.0,17.089123212352206,14.669271487762892,2.4198517245893125
PRT,porto,01:30.0,766.6,68,110,190,58,01:30.0,19.62295452973165,15.59740225834986,4.025552271381789
PRT,porto,46:30.0,828.4,68,126.1,211,60,31:30.0,19.796288616683245,15.87623416127476,3.9200544554084864
PRT,porto,46:30.0,260.6,27,61.2,74,35,46:30.0,13.91337311268366,12.634874465009773,1.2784986476738889
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.088568627552362,11.106611865075433,-0.018043238
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.2741949,11.301446521113249,-0.027251623
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.185689970778622,12.173854052775582,0.011835918
PRT,porto,01:30.0,0.9,0,1.5,1,0,01:30.0,12.664416837644309,12.72116405564934,-0.056747218
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.526453374045644,12.514085801304864,0.012367573
PRT,porto,01:30.0,4.6,0,0.3,2,0,01:30.0,12.080143739462375,12.160786109631433,-0.08064237
PRT,porto,01:30.0,5.3,0,0.1,1,0,01:30.0,12.234127725100487,12.355402011639482,-0.121274287
PRT,porto,01:30.0,1.2,1,0.1,1,1,01:30.0,12.439815300201529,12.657690509432872,-0.217875209
PRT,porto,01:30.0,0,6,0,0,3,01:30.0,13.253134783405018,13.161188026423623,0.091946757
PRT,porto,01:30.0,14.3,11,1.1,4,9,01:30.0,13.843099320168946,13.91520374135754,-0.072104421
PRT,porto,01:30.0,55.9,32,11.9,27,25,01:30.0,15.97733528095821,15.427591879512017,0.5497434014461948
PRT,porto,01:30.0,634.3,75,100.4,184,69,01:30.0,20.81748895923617,18.254148968428268,2.5633399908079006
PRT,porto,31:30.0,1396.4,89,190.5,365,88,01:30.0,22.431404973933155,18.969455644730346,3.4619493292028096
PRT,porto,46:30.0,1331.4,82,177.7,326,82,46:30.0,21.62419723495382,18.372714990272453,3.251482244681366
PRT,porto,46:30.0,397.3,48,69.8,125,41,46:30.0,17.425928451114082,16.144340040860733,1.2815884102533488
PRT,porto,01:30.0,157.3,36,28,53,41,46:30.0,16.013488829898858,15.455125878824514,0.5583629510743435
PRT,porto,31:30.0,179.1,36,29.3,57,32,31:30.0,16.238207093174445,15.38616440007874,0.8520426930957044
PRT,porto,46:30.0,158.5,34,34.4,60,29,46:30.0,16.107320244201134,15.048423270848351,1.0588969733527804
PRT,porto,46:30.0,60.6,24,14.3,27,20,01:30.0,14.94585293913028,14.54454594353504,0.4013069955952399
PRT,porto,01:30.0,77.7,24,13.2,26,26,01:30.0,14.747245681988236,14.63732996704829,0.1099157149399463
PRT,porto,46:30.0,76.2,24,13.3,31,28,01:30.0,14.68170352350904,14.67892612932478,0.002777394
PRT,porto,01:30.0,72.9,28,11.6,30,36,01:30.0,14.762436437264617,15.468703046145082,-0.706266609
PRT,porto,01:30.0,398.9,52,70.8,122,59,01:30.0,17.669438350836902,16.86679304602687,0.8026453048100315
PRT,porto,46:30.0,451.5,54,81.4,131,60,46:30.0,17.94096251585676,17.040376137125627,0.9005863787311341
PRT,porto,46:30.0,171.5,24,47.7,51,24,46:30.0,13.463693811299011,13.028920896509986,0.4347729147890256
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.615742636838243,10.70638305383056,-0.090640417
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.425057232045653,10.550027675841324,-0.124970444
PRT,porto,01:30.0,1.2,0,3,2,0,01:30.0,12.365567801353114,12.243264686041362,0.1223031153117517
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.664301998511789,12.770534787226971,-0.106232789
PRT,porto,01:30.0,5.2,0,0.3,2,0,01:30.0,12.597325097945708,12.629763558459468,-0.032438461
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.169860816189102,12.235713498202871,-0.065852682
PRT,porto,01:30.0,2.6,0,0.2,1,0,01:30.0,12.246234891994725,12.335477848321974,-0.089242956
PRT,porto,01:30.0,8.1,2,2.6,5,3,01:30.0,12.711996699615764,12.827781877259774,-0.115785178
PRT,porto,01:30.0,3.6,4,0.1,1,3,01:30.0,13.098371768975175,13.227621687183936,-0.129249918
PRT,porto,01:30.0,37.6,23,9.5,6,10,01:30.0,15.46575227493237,13.87778110889194,1.5879711660404308
